county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48209,zoningProvenance,pass,0,2026-09-18 14:07:04.966+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,acreageAcres,pass,0,2026-09-18 14:10:47.535+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,acreageMethod,pass,0,2026-09-18 14:10:57.24+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,acreageSqft,pass,0,2026-09-18 14:10:52.198+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,agValuation,refuse,114254,2026-09-18 14:13:50.539+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,apn,pass,0,2026-09-18 14:10:01.06+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,assessedValue,pass,0,2026-09-18 14:11:08.784+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,buildableAreaPct,excluded-no-acquisition-path,0,2026-09-18 14:12:26.694+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,buildableAreaSqFt,excluded-no-acquisition-path,0,2026-09-18 14:12:23.287+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,buildingFootprint,pass,0,2026-09-18 14:13:19.191+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,citationUrl,pass,0,2026-09-18 14:12:42.419+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,cityLimits,pass,0,2026-09-18 14:11:36.762+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,countyFips,pass,0,2026-09-18 14:11:33.511+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,easements,excluded-no-acquisition-path,0,2026-09-18 14:13:15.791+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,edgeSignal,excluded-no-acquisition-path,0,2026-09-18 14:12:49.797+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,envelopeDisclosure,excluded-no-acquisition-path,0,2026-09-18 14:12:46.549+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,envelopeStatus,excluded-no-acquisition-path,0,2026-09-18 14:11:59.927+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,etjStatus,excluded-mid-cutover,0,2026-09-18 14:11:41.949+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,exemptionCodes,pass,0,2026-09-18 14:11:29.302+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,flood,pass,0,2026-09-18 14:13:25.473+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,hoaDeedRestrictions,excluded-no-acquisition-path,0,2026-09-18 14:13:57.781+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,improvementValue,pass,0,2026-09-18 14:11:17.291+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,landUseCode,pass,0,2026-09-18 14:10:26.081+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,landUseDescription,excluded-mid-cutover,0,2026-09-18 14:10:33.123+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48309,landUseSource,pass,0,2026-09-18 14:10:37.414+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
